Participant;AOI Name;Event Duration [ms]
VIDEO21;P1_ref;116
VIDEO21;P1_ref;111.9
VIDEO21;P1_ref;403.4
VIDEO21;P1_ref;202
VIDEO21;P1_ref;217.1
VIDEO21;P1_ref;143.7
VIDEO21;P1_ref;167.1
VIDEO21;P1_ref;372.9
VIDEO21;P1_ref;224
VIDEO21;P1_ref;443.1
VIDEO21;P1_ref;379.6
VIDEO21;P1_ref;232.4
VIDEO21;P1_ref;116
VIDEO21;P1_ref;527.7
VIDEO21;P1_ref;176
VIDEO21;P1_ref;296
VIDEO21;P1_ref;188.7
VIDEO21;P1_ref;479
VIDEO21;P1_ref;137.2
VIDEO21;P1_ref;288
VIDEO21;P1_ref;872.2
VIDEO21;P1_ref;617.9
VIDEO21;P1_ref;277.7
VIDEO23;P1_ref;88
VIDEO23;P1_ref;84
VIDEO23;P1_ref;180
VIDEO23;P1_ref;300
VIDEO23;P1_ref;151.9
VIDEO23;P1_ref;105.4
VIDEO23;P1_ref;100
VIDEO23;P1_ref;98.4
VIDEO23;P1_ref;138.3
VIDEO23;P1_ref;246.1
VIDEO23;P1_ref;671.9
VIDEO23;P1_ref;1895.7
VIDEO23;P1_ref;108
VIDEO23;P1_ref;1095.9
VIDEO23;P1_ref;256.1
VIDEO23;P1_ref;2245.3
VIDEO23;P1_ref;255.6
VIDEO23;P1_ref;3145.7
VIDEO23;P1_ref;707.9
VIDEO23;P1_ref;340
VIDEO23;P1_ref;104
VIDEO23;P1_ref;213
VIDEO23;P1_ref;776.3
VIDEO23;P1_ref;1202.8
VIDEO23;P1_ref;188
VIDEO23;P1_ref;279
VIDEO23;P1_ref;182.4
VIDEO23;P1_ref;1941.7
VIDEO23;P1_ref;2315.5
VIDEO23;P1_ref;4178.3
VIDEO23;P1_ref;468
VIDEO23;P1_ref;104
VIDEO23;P1_ref;347.4
VIDEO25;P1_ref;245.3
VIDEO25;P1_ref;404
VIDEO25;P1_ref;130
VIDEO25;P1_ref;220
VIDEO25;P1_ref;168.8
VIDEO25;P1_ref;486
VIDEO25;P1_ref;362.7
VIDEO25;P1_ref;157.8
VIDEO25;P1_ref;116
VIDEO25;P1_ref;341.3
VIDEO25;P1_ref;104
VIDEO25;P1_ref;433.6
VIDEO25;P1_ref;131.4
VIDEO25;P1_ref;275.9
VIDEO25;P1_ref;120
VIDEO25;P1_ref;1082.1
VIDEO25;P1_ref;242.9
VIDEO25;P1_ref;200
VIDEO25;P1_ref;139.4
VIDEO25;P1_ref;295.3
VIDEO25;P1_ref;108
VIDEO25;P1_ref;142.9
VIDEO25;P1_ref;335
VIDEO25;P1_ref;99.6
VIDEO25;P1_ref;488
VIDEO25;P1_ref;443.9
VIDEO25;P1_ref;181.9
VIDEO25;P1_ref;135.4
VIDEO25;P1_ref;108
VIDEO25;P1_ref;184.1
VIDEO25;P1_ref;188.1
VIDEO25;P1_ref;397.5
VIDEO25;P1_ref;296
VIDEO25;P1_ref;99.7
VIDEO25;P1_ref;241.8
VIDEO25;P1_ref;153.5
VIDEO25;P1_ref;348.6
VIDEO25;P1_ref;376
VIDEO25;P1_ref;92
VIDEO25;P1_ref;241.2
VIDEO25;P1_ref;227.1
VIDEO25;P1_ref;145.1
VIDEO25;P1_ref;293
VIDEO25;P1_ref;743.7
VIDEO25;P1_ref;231.8
VIDEO25;P1_ref;110.8
VIDEO27;P1_ref;304
VIDEO27;P1_ref;136.4
VIDEO27;P1_ref;116.1
VIDEO27;P1_ref;629.5
VIDEO27;P1_ref;507.9
VIDEO27;P1_ref;152.8
VIDEO27;P1_ref;101.4
VIDEO27;P1_ref;178.1
VIDEO27;P1_ref;654.2
VIDEO27;P1_ref;82.3
VIDEO27;P1_ref;218.3
VIDEO27;P1_ref;225.6
VIDEO27;P1_ref;163.2
VIDEO27;P1_ref;212
VIDEO27;P1_ref;181.4
VIDEO27;P1_ref;216
VIDEO27;P1_ref;222.4
VIDEO27;P1_ref;414.5
VIDEO27;P1_ref;228.7
VIDEO27;P1_ref;356
VIDEO27;P1_ref;213.8
VIDEO27;P1_ref;139.5
VIDEO27;P1_ref;170.2
VIDEO27;P1_ref;112
VIDEO27;P1_ref;208
VIDEO27;P1_ref;119.3
VIDEO27;P1_ref;260.9
VIDEO27;P1_ref;132.1
VIDEO27;P1_ref;140
VIDEO27;P1_ref;287
VIDEO27;P1_ref;211.2
VIDEO27;P1_ref;204
VIDEO27;P1_ref;162.5
VIDEO27;P1_ref;208
VIDEO27;P1_ref;101.9
VIDEO27;P1_ref;247.5
VIDEO27;P1_ref;1040.6
VIDEO27;P1_ref;319.1
VIDEO27;P1_ref;202.6
VIDEO27;P1_ref;141.4
VIDEO27;P1_ref;112.9
VIDEO27;P1_ref;174
VIDEO27;P1_ref;296.9
VIDEO27;P1_ref;304
VIDEO29;P1_ref;218.3
VIDEO29;P1_ref;254.9
VIDEO29;P1_ref;124
VIDEO29;P1_ref;302
VIDEO29;P1_ref;263.9
VIDEO29;P1_ref;113.1
VIDEO29;P1_ref;249.2
VIDEO29;P1_ref;130.6
VIDEO29;P1_ref;173.4
VIDEO29;P1_ref;276
VIDEO29;P1_ref;199.1
VIDEO29;P1_ref;311.9
VIDEO29;P1_ref;132.5
VIDEO29;P1_ref;95.6
VIDEO29;P1_ref;92.1
VIDEO31;P1_ref;345.8
VIDEO31;P1_ref;104.7
VIDEO31;P1_ref;167.9
VIDEO31;P1_ref;295.8
VIDEO31;P1_ref;339.7
VIDEO31;P1_ref;216
VIDEO31;P1_ref;221.1
VIDEO31;P1_ref;519.9
VIDEO31;P1_ref;175.1
VIDEO31;P1_ref;195.8
VIDEO31;P1_ref;300
VIDEO31;P1_ref;135.7
VIDEO31;P1_ref;220.5
VIDEO31;P1_ref;100
VIDEO31;P1_ref;164
VIDEO31;P1_ref;167
VIDEO31;P1_ref;161.2
VIDEO31;P1_ref;102.7
VIDEO31;P1_ref;116.9
VIDEO31;P1_ref;112.3
VIDEO31;P1_ref;150.1
VIDEO31;P1_ref;208
VIDEO31;P1_ref;291.9
VIDEO31;P1_ref;220
VIDEO31;P1_ref;439.9
VIDEO31;P1_ref;146.6
VIDEO31;P1_ref;128
VIDEO31;P1_ref;201.3
VIDEO31;P1_ref;200
VIDEO31;P1_ref;277.9
VIDEO31;P1_ref;224
VIDEO31;P1_ref;220.6
VIDEO31;P1_ref;531.9
VIDEO31;P1_ref;489.6
VIDEO31;P1_ref;436.5
VIDEO33;P1_ref;208
VIDEO33;P1_ref;378.5
VIDEO33;P1_ref;204
VIDEO33;P1_ref;470.6
VIDEO33;P1_ref;176
VIDEO33;P1_ref;204
VIDEO33;P1_ref;140.5
VIDEO33;P1_ref;109.4
VIDEO33;P1_ref;100
VIDEO33;P1_ref;327.6
VIDEO33;P1_ref;278.1
VIDEO33;P1_ref;300
VIDEO33;P1_ref;324
VIDEO33;P1_ref;117.9
VIDEO33;P1_ref;126.4
VIDEO33;P1_ref;389.6
VIDEO33;P1_ref;126.6
VIDEO33;P1_ref;253.3
VIDEO33;P1_ref;272
VIDEO33;P1_ref;735.6
VIDEO33;P1_ref;334.6
VIDEO33;P1_ref;320
VIDEO33;P1_ref;367.8
VIDEO33;P1_ref;185.2
VIDEO33;P1_ref;396
VIDEO33;P1_ref;488.4
VIDEO33;P1_ref;428
VIDEO33;P1_ref;784.6
VIDEO33;P1_ref;104
VIDEO33;P1_ref;204
VIDEO33;P1_ref;307.5
VIDEO33;P1_ref;332.6
VIDEO33;P1_ref;191
VIDEO33;P1_ref;200.7
VIDEO33;P1_ref;316
VIDEO33;P1_ref;239.1
VIDEO33;P1_ref;81.1
VIDEO33;P1_ref;584.4
VIDEO33;P1_ref;189.8
VIDEO33;P1_ref;403.9
VIDEO33;P1_ref;358.3
VIDEO33;P1_ref;401.6
VIDEO33;P1_ref;310.4
VIDEO33;P1_ref;311.9
VIDEO33;P1_ref;1111.9
VIDEO33;P1_ref;1263.3
VIDEO33;P1_ref;623.9
VIDEO33;P1_ref;463.6
VIDEO33;P1_ref;96
VIDEO33;P1_ref;443.6
VIDEO35;P1_ref;156
VIDEO35;P1_ref;412.4
VIDEO35;P1_ref;240.2
VIDEO35;P1_ref;222
VIDEO35;P1_ref;142
VIDEO35;P1_ref;214.4
VIDEO35;P1_ref;101.1
VIDEO35;P1_ref;177.1
VIDEO35;P1_ref;232
VIDEO35;P1_ref;200.5
VIDEO35;P1_ref;544.1
VIDEO35;P1_ref;120
VIDEO35;P1_ref;235.8
VIDEO35;P1_ref;203.9
VIDEO35;P1_ref;141.3
VIDEO35;P1_ref;246.6
VIDEO35;P1_ref;312.8
VIDEO35;P1_ref;497.6
VIDEO35;P1_ref;235.3
VIDEO35;P1_ref;355.5
VIDEO35;P1_ref;130.9
VIDEO35;P1_ref;542.2
VIDEO35;P1_ref;313.7
VIDEO35;P1_ref;136.5
VIDEO35;P1_ref;128.1
VIDEO35;P1_ref;100
VIDEO35;P1_ref;123
VIDEO35;P1_ref;212
VIDEO37;P1_ref;100.3
VIDEO37;P1_ref;88.6
VIDEO37;P1_ref;623.9
VIDEO38;P1_ref;280
VIDEO38;P1_ref;170.4
VIDEO38;P1_ref;147.2
VIDEO38;P1_ref;241.1
VIDEO38;P1_ref;96.1
VIDEO38;P1_ref;203.9
VIDEO38;P1_ref;537.3
VIDEO38;P1_ref;435
VIDEO38;P1_ref;232
VIDEO38;P1_ref;807.9
VIDEO38;P1_ref;119
VIDEO38;P1_ref;668.9
VIDEO38;P1_ref;513.8
VIDEO38;P1_ref;143.9
VIDEO38;P1_ref;126.8
VIDEO38;P1_ref;481.1
VIDEO38;P1_ref;340.8
VIDEO38;P1_ref;435.3
VIDEO38;P1_ref;1532.3
VIDEO38;P1_ref;313.5
VIDEO38;P1_ref;1463.7
VIDEO38;P1_ref;218.9
VIDEO38;P1_ref;229.6
VIDEO38;P1_ref;162.4
VIDEO38;P1_ref;633.4
VIDEO38;P1_ref;546.5
VIDEO38;P1_ref;339.8
VIDEO38;P1_ref;341.1
VIDEO38;P1_ref;439.9
VIDEO38;P1_ref;160.2
VIDEO38;P1_ref;436
VIDEO38;P1_ref;324.1
VIDEO38;P1_ref;1019.6
VIDEO38;P1_ref;490.5
VIDEO38;P1_ref;128
VIDEO38;P1_ref;579.1
VIDEO38;P1_ref;426.9
VIDEO38;P1_ref;320
VIDEO39;P1_ref;2135.6
VIDEO39;P1_ref;857.6
VIDEO39;P1_ref;896.9
VIDEO39;P1_ref;512.3
VIDEO39;P1_ref;864.4
VIDEO39;P1_ref;211.2
VIDEO39;P1_ref;514.4
VIDEO39;P1_ref;1679.7
VIDEO39;P1_ref;193.9
VIDEO39;P1_ref;1270.3
VIDEO39;P1_ref;188.7
VIDEO39;P1_ref;588.4
VIDEO39;P1_ref;192
VIDEO39;P1_ref;328.1
VIDEO39;P1_ref;232.8
VIDEO39;P1_ref;1001.7
VIDEO39;P1_ref;390.3
VIDEO39;P1_ref;419.8
VIDEO39;P1_ref;344
VIDEO39;P1_ref;325.9
VIDEO39;P1_ref;456.9
VIDEO39;P1_ref;568
VIDEO39;P1_ref;509.2
VIDEO39;P1_ref;376.8
VIDEO39;P1_ref;2651.7
VIDEO39;P1_ref;1035.9
VIDEO39;P1_ref;487.9
VIDEO39;P1_ref;1135.9
VIDEO39;P1_ref;571.4
VIDEO39;P1_ref;412
VIDEO39;P1_ref;1467.7
VIDEO39;P1_ref;115.8
VIDEO39;P1_ref;231.9
VIDEO39;P1_ref;120.6
VIDEO39;P1_ref;237.7
VIDEO39;P1_ref;357.3
VIDEO39;P1_ref;660.2
VIDEO39;P1_ref;429.9
VIDEO39;P1_ref;384.2
VIDEO39;P1_ref;431.4
VIDEO39;P1_ref;433.2
VIDEO39;P1_ref;649.5
VIDEO39;P1_ref;397.4
VIDEO39;P1_ref;1952.6
VIDEO39;P1_ref;1028.1
VIDEO39;P1_ref;283.9
VIDEO39;P1_ref;1017.8
VIDEO39;P1_ref;419.9
VIDEO39;P1_ref;269.2
VIDEO39;P1_ref;3174.6
VIDEO39;P1_ref;110.9
VIDEO39;P1_ref;230.5
VIDEO41;P1_ref;432.9
VIDEO41;P1_ref;375.7
VIDEO41;P1_ref;243.8
VIDEO41;P1_ref;454.7
VIDEO41;P1_ref;109.9
VIDEO41;P1_ref;491.9
VIDEO41;P1_ref;150.2
VIDEO41;P1_ref;324.5
VIDEO41;P1_ref;711.4
VIDEO41;P1_ref;698.3
VIDEO41;P1_ref;196
VIDEO41;P1_ref;248.4
VIDEO41;P1_ref;328
VIDEO41;P1_ref;731.7
VIDEO41;P1_ref;159.1
VIDEO41;P1_ref;166.5
VIDEO41;P1_ref;104
VIDEO41;P1_ref;170
VIDEO41;P1_ref;311.9
VIDEO41;P1_ref;169.4
VIDEO41;P1_ref;112
VIDEO41;P1_ref;155.2
VIDEO41;P1_ref;468.8
VIDEO41;P1_ref;336.3
VIDEO41;P1_ref;127.9
VIDEO41;P1_ref;112
VIDEO41;P1_ref;146.3
VIDEO41;P1_ref;675.9
VIDEO41;P1_ref;163.6
VIDEO41;P1_ref;168
VIDEO41;P1_ref;125.8
VIDEO45;P1_ref;86.1
VIDEO45;P1_ref;338.2
VIDEO45;P1_ref;198.1
VIDEO45;P1_ref;233.6
VIDEO45;P1_ref;236.8
VIDEO45;P1_ref;296.4
VIDEO45;P1_ref;493.8
VIDEO45;P1_ref;220
VIDEO45;P1_ref;106.9
VIDEO45;P1_ref;399.9
VIDEO45;P1_ref;614
VIDEO45;P1_ref;100
VIDEO45;P1_ref;173.2
VIDEO45;P1_ref;92.1
VIDEO45;P1_ref;365.7
VIDEO45;P1_ref;254.8
VIDEO45;P1_ref;132
VIDEO45;P1_ref;330.8
VIDEO45;P1_ref;376
VIDEO45;P1_ref;183.3
VIDEO45;P1_ref;175.9
VIDEO45;P1_ref;309.2
VIDEO45;P1_ref;551.7
VIDEO45;P1_ref;151.3
VIDEO45;P1_ref;142.5
VIDEO45;P1_ref;119.6
VIDEO45;P1_ref;173.8
VIDEO45;P1_ref;193.2
VIDEO45;P1_ref;146.7
VIDEO45;P1_ref;174.1
VIDEO45;P1_ref;308
VIDEO45;P1_ref;142.6
VIDEO45;P1_ref;239.8
VIDEO45;P1_ref;169.2
VIDEO45;P1_ref;158.9
VIDEO45;P1_ref;141.2
VIDEO45;P1_ref;132
VIDEO45;P1_ref;128
VIDEO45;P1_ref;240
VIDEO45;P1_ref;108
VIDEO45;P1_ref;159.9
VIDEO45;P1_ref;192.1
VIDEO45;P1_ref;466.8
VIDEO45;P1_ref;99.9
VIDEO45;P1_ref;186.1
VIDEO45;P1_ref;138.8
VIDEO45;P1_ref;279.5
VIDEO45;P1_ref;478.1
VIDEO45;P1_ref;206.1
VIDEO45;P1_ref;289.7
VIDEO45;P1_ref;96
VIDEO45;P1_ref;165
VIDEO45;P1_ref;111.3
VIDEO45;P1_ref;83.2
VIDEO45;P1_ref;168
VIDEO45;P1_ref;127.2
VIDEO45;P1_ref;263.9
VIDEO45;P1_ref;576
VIDEO45;P1_ref;179.5
VIDEO47;P1_ref;112
VIDEO47;P1_ref;440
VIDEO47;P1_ref;335.2
VIDEO47;P1_ref;331.5
VIDEO47;P1_ref;100
VIDEO47;P1_ref;282.9
VIDEO47;P1_ref;1343.2
VIDEO47;P1_ref;247.5
VIDEO47;P1_ref;276
VIDEO47;P1_ref;207.9
VIDEO47;P1_ref;191.9
VIDEO47;P1_ref;252.6
VIDEO47;P1_ref;121.8
VIDEO47;P1_ref;349.7
VIDEO47;P1_ref;137.8
VIDEO47;P1_ref;228.6
VIDEO47;P1_ref;288.4
VIDEO47;P1_ref;108
VIDEO47;P1_ref;440.6
VIDEO47;P1_ref;171.9
VIDEO47;P1_ref;166.9
VIDEO47;P1_ref;200.3
VIDEO47;P1_ref;227.7
VIDEO47;P1_ref;250.9
VIDEO47;P1_ref;457.7
VIDEO47;P1_ref;335.9
VIDEO47;P1_ref;124
VIDEO47;P1_ref;358.5
VIDEO47;P1_ref;142.2
VIDEO47;P1_ref;376
VIDEO47;P1_ref;101.3
VIDEO47;P1_ref;120.5
VIDEO47;P1_ref;323.9
VIDEO47;P1_ref;124
VIDEO47;P1_ref;1135.8
VIDEO47;P1_ref;2019.7
VIDEO47;P1_ref;336.8
VIDEO47;P1_ref;424.8
VIDEO47;P1_ref;292
VIDEO49;P1_ref;324
VIDEO49;P1_ref;250.5
VIDEO49;P1_ref;125.4
VIDEO49;P1_ref;335.3
VIDEO49;P1_ref;342.8
VIDEO49;P1_ref;222.6
VIDEO49;P1_ref;236
VIDEO49;P1_ref;136
VIDEO49;P1_ref;114.9
VIDEO49;P1_ref;88.2
VIDEO49;P1_ref;144
VIDEO49;P1_ref;84.8
VIDEO49;P1_ref;237.9
VIDEO49;P1_ref;354.3
VIDEO49;P1_ref;111.9
VIDEO49;P1_ref;120.5
VIDEO49;P1_ref;142.1
VIDEO49;P1_ref;88
VIDEO49;P1_ref;188.9
VIDEO49;P1_ref;118.7
VIDEO49;P1_ref;323.3
VIDEO49;P1_ref;439.2
VIDEO49;P1_ref;544.4
VIDEO49;P1_ref;221.8
VIDEO49;P1_ref;288
VIDEO49;P1_ref;288
VIDEO49;P1_ref;82.1
VIDEO49;P1_ref;120.8
VIDEO49;P1_ref;131
VIDEO49;P1_ref;116
VIDEO53;P1_ref;141.6
VIDEO53;P1_ref;396
VIDEO53;P1_ref;311.9
VIDEO53;P1_ref;85.9
VIDEO53;P1_ref;435.5
VIDEO53;P1_ref;181.5
VIDEO53;P1_ref;405.4
VIDEO53;P1_ref;371.1
VIDEO53;P1_ref;300.8
VIDEO53;P1_ref;276.8
VIDEO55;P1_ref;109.6
VIDEO55;P1_ref;861.4
VIDEO55;P1_ref;373.8
VIDEO55;P1_ref;290.9
VIDEO55;P1_ref;114.5
VIDEO55;P1_ref;165.5
VIDEO55;P1_ref;112.1
VIDEO55;P1_ref;154
VIDEO55;P1_ref;220.1
VIDEO55;P1_ref;453
VIDEO55;P1_ref;311.9
VIDEO55;P1_ref;237.5
VIDEO55;P1_ref;320.9
VIDEO55;P1_ref;507.9
VIDEO55;P1_ref;487.5
VIDEO55;P1_ref;439.3
VIDEO55;P1_ref;543
VIDEO55;P1_ref;241.2
VIDEO55;P1_ref;116
VIDEO55;P1_ref;423
VIDEO55;P1_ref;196.9
VIDEO55;P1_ref;181.6
VIDEO55;P1_ref;325.8
VIDEO55;P1_ref;107.3
VIDEO55;P1_ref;256.6
VIDEO55;P1_ref;1475.9
VIDEO55;P1_ref;100
VIDEO55;P1_ref;432.1
VIDEO55;P1_ref;260.4
VIDEO55;P1_ref;589.6
VIDEO55;P1_ref;631.9
VIDEO55;P1_ref;389.7
VIDEO55;P1_ref;163.9
VIDEO55;P1_ref;672.2
VIDEO55;P1_ref;434
VIDEO57;P1_ref;292
VIDEO57;P1_ref;596
VIDEO57;P1_ref;381.6
VIDEO57;P1_ref;193.9
VIDEO57;P1_ref;112.1
VIDEO57;P1_ref;137.8
VIDEO57;P1_ref;1230.6
VIDEO57;P1_ref;428
VIDEO57;P1_ref;232.6
VIDEO57;P1_ref;591.2
VIDEO57;P1_ref;199.2
VIDEO57;P1_ref;483.8
VIDEO57;P1_ref;187.3
VIDEO57;P1_ref;216
VIDEO57;P1_ref;196
VIDEO57;P1_ref;915.7
VIDEO57;P1_ref;103.7
VIDEO57;P1_ref;106.6
VIDEO57;P1_ref;625.1
VIDEO57;P1_ref;912.6
VIDEO57;P1_ref;212.3
VIDEO57;P1_ref;995.9
VIDEO57;P1_ref;527.8
VIDEO57;P1_ref;204
VIDEO57;P1_ref;274.9
VIDEO57;P1_ref;515.7
VIDEO57;P1_ref;241.8
VIDEO57;P1_ref;315.9
VIDEO57;P1_ref;127.3
VIDEO57;P1_ref;168.4
VIDEO57;P1_ref;242.5
VIDEO57;P1_ref;173.6
VIDEO57;P1_ref;335.9
VIDEO57;P1_ref;222.1
VIDEO57;P1_ref;297
VIDEO57;P1_ref;320
VIDEO57;P1_ref;197
VIDEO04;P1_author+occ;367.9
VIDEO04;P1_author+occ;242.3
VIDEO07;P1_author+occ;101.9
VIDEO09;P1_author+occ;143.9
VIDEO09;P1_author+occ;147.3
VIDEO09;P1_author+occ;111
VIDEO09;P1_author+occ;167.5
VIDEO09;P1_author+occ;132
VIDEO09;P1_author+occ;134.4
VIDEO11;P1_author+occ;151.5
VIDEO11;P1_author+occ;149
VIDEO11;P1_author+occ;867.9
VIDEO13;P1_author+occ;419.9
VIDEO13;P1_author+occ;415.9
VIDEO13;P1_author+occ;292.1
VIDEO13;P1_author+occ;146.6
VIDEO13;P1_author+occ;100
VIDEO13;P1_author+occ;148
VIDEO13;P1_author+occ;235.4
VIDEO13;P1_author+occ;131.2
VIDEO13;P1_author+occ;196.7
VIDEO13;P1_author+occ;160.8
VIDEO13;P1_author+occ;84.8
VIDEO15;P1_author+occ;184.8
VIDEO15;P1_author+occ;195.9
VIDEO15;P1_author+occ;120
VIDEO15;P1_author+occ;300.1
VIDEO17;P1_author+occ;132.5
VIDEO17;P1_author+occ;290.1
VIDEO17;P1_author+occ;491.9
VIDEO17;P1_author+occ;314.1
VIDEO17;P1_author+occ;220
VIDEO17;P1_author+occ;87.9
VIDEO17;P1_author+occ;115.8
VIDEO17;P1_author+occ;111.5
VIDEO17;P1_author+occ;370.7
VIDEO17;P1_author+occ;244.5
VIDEO17;P1_author+occ;488.7
VIDEO17;P1_author+occ;704
VIDEO17;P1_author+occ;367.2
VIDEO17;P1_author+occ;156.3
VIDEO17;P1_author+occ;135.8
VIDEO17;P1_author+occ;104
VIDEO17;P1_author+occ;140.4
VIDEO19;P1_author+occ;277
VIDEO19;P1_author+occ;108.1
VIDEO19;P1_author+occ;133.9
VIDEO19;P1_author+occ;137.4
VIDEO19;P1_author+occ;325.8
VIDEO19;P1_author+occ;380.3
VIDEO19;P1_author+occ;194
VIDEO19;P1_author+occ;112.6
VIDEO19;P1_author+occ;116.4
VIDEO19;P1_author+occ;203.5
VIDEO19;P1_author+occ;196
VIDEO19;P1_author+occ;376
VIDEO19;P1_author+occ;213
VIDEO19;P1_author+occ;517.1
VIDEO19;P1_author+occ;258.7
VIDEO19;P1_author+occ;429.8
VIDEO19;P1_author+occ;318.5
VIDEO19;P1_author+occ;295.2
VIDEO19;P1_author+occ;188
VIDEO21;P1_author+occ;194.1
VIDEO21;P1_author+occ;225.4
VIDEO21;P1_author+occ;434.9
VIDEO21;P1_author+occ;159.1
VIDEO21;P1_author+occ;396.9
VIDEO21;P1_author+occ;189.1
VIDEO23;P1_author+occ;258.3
VIDEO23;P1_author+occ;142.5
VIDEO23;P1_author+occ;558.3
VIDEO23;P1_author+occ;192
VIDEO23;P1_author+occ;190.2
VIDEO23;P1_author+occ;119.3
VIDEO23;P1_author+occ;271.4
VIDEO25;P1_author+occ;327.6
VIDEO25;P1_author+occ;192
VIDEO25;P1_author+occ;106.1
VIDEO25;P1_author+occ;161.4
VIDEO25;P1_author+occ;112
VIDEO25;P1_author+occ;311.8
VIDEO27;P1_author+occ;595.2
VIDEO27;P1_author+occ;422.4
VIDEO27;P1_author+occ;527.6
VIDEO27;P1_author+occ;255.4
VIDEO27;P1_author+occ;476.3
VIDEO27;P1_author+occ;280
VIDEO27;P1_author+occ;289.8
VIDEO29;P1_author+occ;180
VIDEO29;P1_author+occ;246.5
VIDEO29;P1_author+occ;236.1
VIDEO31;P1_author+occ;130.3
VIDEO31;P1_author+occ;115.5
VIDEO31;P1_author+occ;224
VIDEO31;P1_author+occ;229.2
VIDEO31;P1_author+occ;175.3
VIDEO31;P1_author+occ;440
VIDEO33;P1_author+occ;183.9
VIDEO33;P1_author+occ;139.9
VIDEO35;P1_author+occ;507.1
VIDEO35;P1_author+occ;183.2
VIDEO35;P1_author+occ;106.2
VIDEO35;P1_author+occ;157.2
VIDEO35;P1_author+occ;169.6
VIDEO35;P1_author+occ;205.3
VIDEO35;P1_author+occ;116
VIDEO37;P1_author+occ;109
VIDEO37;P1_author+occ;330.4
VIDEO37;P1_author+occ;328
VIDEO37;P1_author+occ;203.8
VIDEO37;P1_author+occ;191.8
VIDEO37;P1_author+occ;159.6
VIDEO37;P1_author+occ;137.3
VIDEO37;P1_author+occ;102.2
VIDEO37;P1_author+occ;84.5
VIDEO38;P1_author+occ;155.1
VIDEO38;P1_author+occ;104.5
VIDEO38;P1_author+occ;80.3
VIDEO38;P1_author+occ;480.9
VIDEO38;P1_author+occ;489
VIDEO38;P1_author+occ;238.8
VIDEO38;P1_author+occ;412.5
VIDEO38;P1_author+occ;256.8
VIDEO38;P1_author+occ;155
VIDEO38;P1_author+occ;343.9
VIDEO38;P1_author+occ;179.4
VIDEO39;P1_author+occ;459.9
VIDEO39;P1_author+occ;334.8
VIDEO39;P1_author+occ;291.7
VIDEO39;P1_author+occ;420.4
VIDEO39;P1_author+occ;373.8
VIDEO39;P1_author+occ;414.8
VIDEO39;P1_author+occ;435.7
VIDEO39;P1_author+occ;378.1
VIDEO41;P1_author+occ;407.8
VIDEO41;P1_author+occ;113.4
VIDEO41;P1_author+occ;121.5
VIDEO41;P1_author+occ;304
VIDEO41;P1_author+occ;144.1
VIDEO41;P1_author+occ;245.5
VIDEO41;P1_author+occ;713.4
VIDEO41;P1_author+occ;216
VIDEO41;P1_author+occ;151.3
VIDEO41;P1_author+occ;419.1
VIDEO41;P1_author+occ;464.9
VIDEO45;P1_author+occ;163
VIDEO45;P1_author+occ;480.7
VIDEO45;P1_author+occ;346.8
VIDEO45;P1_author+occ;323.8
VIDEO45;P1_author+occ;447.6
VIDEO45;P1_author+occ;174.8
VIDEO45;P1_author+occ;205.3
VIDEO45;P1_author+occ;281.2
VIDEO45;P1_author+occ;280.1
VIDEO45;P1_author+occ;171.6
VIDEO45;P1_author+occ;220.3
VIDEO45;P1_author+occ;358.5
VIDEO45;P1_author+occ;249.8
VIDEO45;P1_author+occ;467.5
VIDEO45;P1_author+occ;337.9
VIDEO45;P1_author+occ;233
VIDEO45;P1_author+occ;289.3
VIDEO45;P1_author+occ;131
VIDEO45;P1_author+occ;257.4
VIDEO45;P1_author+occ;192
VIDEO45;P1_author+occ;124.5
VIDEO45;P1_author+occ;179.1
VIDEO45;P1_author+occ;159.9
VIDEO45;P1_author+occ;188.1
VIDEO47;P1_author+occ;336
VIDEO47;P1_author+occ;160.5
VIDEO47;P1_author+occ;639.8
VIDEO47;P1_author+occ;236.1
VIDEO47;P1_author+occ;204
VIDEO47;P1_author+occ;190.6
VIDEO47;P1_author+occ;379.9
VIDEO47;P1_author+occ;435.9
VIDEO47;P1_author+occ;343.2
VIDEO47;P1_author+occ;204.1
VIDEO47;P1_author+occ;788.4
VIDEO47;P1_author+occ;142.1
VIDEO47;P1_author+occ;132.7
VIDEO47;P1_author+occ;234.2
VIDEO47;P1_author+occ;190.7
VIDEO49;P1_author+occ;143.6
VIDEO49;P1_author+occ;96.8
VIDEO49;P1_author+occ;119.7
VIDEO49;P1_author+occ;591.2
VIDEO49;P1_author+occ;171.2
VIDEO49;P1_author+occ;803.6
VIDEO49;P1_author+occ;109.3
VIDEO49;P1_author+occ;151.6
VIDEO49;P1_author+occ;599.9
VIDEO49;P1_author+occ;511.5
VIDEO49;P1_author+occ;159.9
VIDEO49;P1_author+occ;349.7
VIDEO49;P1_author+occ;96.3
VIDEO49;P1_author+occ;302.9
VIDEO49;P1_author+occ;210.1
VIDEO49;P1_author+occ;192
VIDEO49;P1_author+occ;114.8
VIDEO49;P1_author+occ;94.8
VIDEO49;P1_author+occ;124
VIDEO49;P1_author+occ;147.6
VIDEO49;P1_author+occ;301.5
VIDEO49;P1_author+occ;312
VIDEO49;P1_author+occ;223.9
VIDEO49;P1_author+occ;184.1
VIDEO49;P1_author+occ;382.3
